    station,valid,lon,lat,tmpf,relh,drct,sped,mslp,p01m,vsby,skyc1,skyc2,skyc3,skyl1,skyl2,skyl3
                    TUS,2021-04-30 13:10,-110.938,32.1203,M,M,0.00,0.00,M,M,10.0,CLR,M,M,M,M,M
                  TUS,2021-04-30 13:15,-110.938,32.1203,M,M,150.00,2.30,M,M,10.0,CLR,M,M,M,M,M
                  TUS,2021-04-30 13:20,-110.938,32.1203,M,M,120.00,4.60,M,M,10.0,CLR,M,M,M,M,M
                  TUS,2021-04-30 13:25,-110.938,32.1203,M,M,130.00,5.75,M,M,10.0,CLR,M,M,M,M,M
                  TUS,2021-04-30 13:30,-110.938,32.1203,M,M,120.00,5.75,M,M,10.0,CLR,M,M,M,M,M
                  TUS,2021-04-30 13:35,-110.938,32.1203,M,M,110.00,5.75,M,M,10.0,CLR,M,M,M,M,M
                  TUS,2021-04-30 13:40,-110.938,32.1203,M,M,110.00,4.60,M,M,10.0,CLR,M,M,M,M,M
                  TUS,2021-04-30 13:45,-110.938,32.1203,M,M,120.00,2.30,M,M,10.0,CLR,M,M,M,M,M
                  TUS,2021-04-30 13:50,-110.938,32.1203,M,M,140.00,5.75,M,M,10.0,CLR,M,M,M,M,M
 TUS,2021-04-30 13:53,-110.938,32.1203,69.00,25.18,150.00,6.90,1018.60,0.00,10.0,CLR,M,M,M,M,M
                  TUS,2021-04-30 13:55,-110.938,32.1203,M,M,150.00,5.75,M,M,10.0,CLR,M,M,M,M,M
                  TUS,2021-04-30 14:00,-110.938,32.1203,M,M,120.00,4.60,M,M,10.0,CLR,M,M,M,M,M
                    TUS,2021-04-30 14:05,-110.938,32.1203,M,M,0.00,0.00,M,M,10.0,CLR,M,M,M,M,M
                    TUS,2021-04-30 14:10,-110.938,32.1203,M,M,0.00,0.00,M,M,10.0,CLR,M,M,M,M,M
                          TUS,2021-04-30 14:15,-110.938,32.1203,M,M,M,M,M,M,10.0,CLR,M,M,M,M,M
                 TUS,2021-04-30 14:20,-110.938,32.1203,M,M,120.00,11.50,M,M,10.0,CLR,M,M,M,M,M
                 TUS,2021-04-30 14:25,-110.938,32.1203,M,M,120.00,12.65,M,M,10.0,CLR,M,M,M,M,M
                 TUS,2021-04-30 14:30,-110.938,32.1203,M,M,120.00,12.65,M,M,10.0,CLR,M,M,M,M,M
                 TUS,2021-04-30 14:35,-110.938,32.1203,M,M,130.00,17.25,M,M,10.0,CLR,M,M,M,M,M
                 TUS,2021-04-30 14:40,-110.938,32.1203,M,M,130.00,14.95,M,M,10.0,CLR,M,M,M,M,M
                 TUS,2021-04-30 14:45,-110.938,32.1203,M,M,140.00,16.10,M,M,10.0,CLR,M,M,M,M,M
                 TUS,2021-04-30 14:50,-110.938,32.1203,M,M,120.00,16.10,M,M,10.0,CLR,M,M,M,M,M
TUS,2021-04-30 14:53,-110.938,32.1203,75.00,21.56,120.00,14.95,1018.60,0.00,10.0,CLR,M,M,M,M,M
                 TUS,2021-04-30 14:55,-110.938,32.1203,M,M,130.00,17.25,M,M,10.0,CLR,M,M,M,M,M
                 TUS,2021-04-30 15:00,-110.938,32.1203,M,M,120.00,14.95,M,M,10.0,CLR,M,M,M,M,M
                 TUS,2021-04-30 15:05,-110.938,32.1203,M,M,130.00,17.25,M,M,10.0,CLR,M,M,M,M,M
                      TUS,2021-04-30 15:10,-110.938,32.1203,M,M,M,19.55,M,M,10.0,CLR,M,M,M,M,M
                      TUS,2021-04-30 15:15,-110.938,32.1203,M,M,M,19.55,M,M,10.0,CLR,M,M,M,M,M
                 TUS,2021-04-30 15:20,-110.938,32.1203,M,M,130.00,16.10,M,M,10.0,CLR,M,M,M,M,M
                 TUS,2021-04-30 15:25,-110.938,32.1203,M,M,120.00,17.25,M,M,10.0,CLR,M,M,M,M,M
                 TUS,2021-04-30 15:30,-110.938,32.1203,M,M,130.00,16.10,M,M,10.0,CLR,M,M,M,M,M
                 TUS,2021-04-30 15:35,-110.938,32.1203,M,M,120.00,17.25,M,M,10.0,CLR,M,M,M,M,M
                 TUS,2021-04-30 15:40,-110.938,32.1203,M,M,120.00,17.25,M,M,10.0,CLR,M,M,M,M,M
                 TUS,2021-04-30 15:45,-110.938,32.1203,M,M,120.00,17.25,M,M,10.0,CLR,M,M,M,M,M
                 TUS,2021-04-30 15:50,-110.938,32.1203,M,M,130.00,18.40,M,M,10.0,CLR,M,M,M,M,M
TUS,2021-04-30 15:53,-110.938,32.1203,78.00,19.45,130.00,21.85,1018.60,0.00,10.0,CLR,M,M,M,M,M
                      TUS,2021-04-30 15:55,-110.938,32.1203,M,M,M,21.85,M,M,10.0,CLR,M,M,M,M,M
                      TUS,2021-04-30 16:00,-110.938,32.1203,M,M,M,21.85,M,M,10.0,CLR,M,M,M,M,M
                      TUS,2021-04-30 16:05,-110.938,32.1203,M,M,M,18.40,M,M,10.0,CLR,M,M,M,M,M
                 TUS,2021-04-30 16:10,-110.938,32.1203,M,M,100.00,16.10,M,M,10.0,CLR,M,M,M,M,M
                 TUS,2021-04-30 16:15,-110.938,32.1203,M,M,100.00,11.50,M,M,10.0,CLR,M,M,M,M,M
                 TUS,2021-04-30 16:20,-110.938,32.1203,M,M,110.00,12.65,M,M,10.0,CLR,M,M,M,M,M
                      TUS,2021-04-30 16:25,-110.938,32.1203,M,M,M,18.40,M,M,10.0,CLR,M,M,M,M,M
                 TUS,2021-04-30 16:30,-110.938,32.1203,M,M,110.00,18.40,M,M,10.0,CLR,M,M,M,M,M
                 TUS,2021-04-30 16:35,-110.938,32.1203,M,M,120.00,19.55,M,M,10.0,CLR,M,M,M,M,M
                 TUS,2021-04-30 16:40,-110.938,32.1203,M,M,120.00,18.40,M,M,10.0,CLR,M,M,M,M,M
                      TUS,2021-04-30 16:45,-110.938,32.1203,M,M,M,24.15,M,M,10.0,CLR,M,M,M,M,M
                 TUS,2021-04-30 16:50,-110.938,32.1203,M,M,120.00,17.25,M,M,10.0,CLR,M,M,M,M,M
TUS,2021-04-30 16:53,-110.938,32.1203,82.00,16.38,130.00,19.55,1018.10,0.00,10.0,CLR,M,M,M,M,M
                      TUS,2021-04-30 16:55,-110.938,32.1203,M,M,M,18.40,M,M,10.0,CLR,M,M,M,M,M
